day;delta;algorithm;avg_M;max_M
2025-12-25;8;asp;17.885261037220765;616.7224034518877
2025-12-26;8;asp;29.272169312761157;833.5994992057645
2025-12-27;8;asp;14.88232743012805;614.3293174375176
2025-12-28;8;asp;16.91544112874778;814.4790940304016
2025-12-29;8;asp;45.76640382029682;599.8183519183291
2025-12-30;8;asp;45.73430411387898;1431.3587058789535
2025-12-31;8;asp;42.53760883962558;901.373762299586
2025-01-01;16;ttv;77.21105395597432;1493.3593894911803
2025-01-02;16;ttv;99.2486757828309;1833.40168535415
2025-01-03;16;ttv;107.05289417400442;1508.294445782935
2025-01-04;16;ttv;61.179138109181764;947.511159747587
2025-01-05;16;ttv;49.79786202842824;1015.511769111883
2025-01-06;16;ttv;108.72435965129723;2218.4969578453392
2025-01-07;16;ttv;125.1294696733103;1402.8111563723728
2025-01-08;16;ttv;124.87810022083477;1434.3923054549753
2025-01-09;16;ttv;113.79916299502575;1454.9528790489571
2025-01-10;16;ttv;120.93034967624371;1733.7500121528685
2025-01-11;16;ttv;60.62828679938949;1147.243657116592
2025-01-12;16;ttv;57.64266549760354;968.451435058854
2025-01-13;16;ttv;133.84907310822263;2478.4741589594996
2025-01-14;16;ttv;99.3049434217171;1644.921694996019
2025-01-15;16;ttv;107.46331640735424;1438.19232361449
2025-01-16;16;ttv;106.68285667803465;1531.8345637696132
2025-01-17;16;ttv;120.27092677896049;1541.5947556113545
2025-01-18;16;ttv;121.81700213127439;5333.111362200066
2025-01-19;16;ttv;145.53501387406007;6514.862160854035
2025-01-20;16;ttv;159.6980063280898;1484.5277707072964
2025-01-21;16;ttv;174.20133529989238;1715.9731822634226
2025-01-22;16;ttv;115.12360546711557;1791.5251241523235
2025-01-23;16;ttv;144.7076216476028;1496.5802321801834
2025-01-24;16;ttv;125.54591548423903;1166.1700878584409
2025-01-25;16;ttv;61.61427910089513;842.7588625024497
2025-01-26;16;ttv;62.19687676259809;909.3022386639019
2025-01-27;16;ttv;146.51456817955557;1230.9415199449022
2025-01-28;16;ttv;103.81308559385407;984.0129115815608
2025-01-29;16;ttv;97.28161283071145;1593.81291758673
2025-01-30;16;ttv;113.81986198425827;1312.534093307437
2025-01-31;16;ttv;165.92722521521583;2811.103401760886
2025-02-01;16;ttv;91.29284936341607;1610.6790030997229
2025-02-02;16;ttv;110.04608642316566;1078.1540374182587
2025-02-03;16;ttv;261.86591420553617;1936.6408182201956
2025-02-04;16;ttv;182.7366340179934;1894.738268289539
2025-02-05;16;ttv;141.13805579923624;1454.4171129841777
2025-02-06;16;ttv;127.28400710508555;1439.602779704233
2025-02-07;16;ttv;142.43023838398543;1121.4661099837015
2025-02-08;16;ttv;83.72774453124529;876.1293934361296
2025-02-09;16;ttv;79.72793745605553;2908.9975740922746
2025-02-10;16;ttv;141.58077125611507;2741.1654294687946
2025-02-11;16;ttv;123.55318141580646;1511.2761028751547
2025-02-12;16;ttv;134.71723225636524;1257.872230988777
2025-02-13;16;ttv;124.01875708049626;2231.56067118763
2025-02-14;16;ttv;130.9095769708732;2052.242189221268
2025-02-15;16;ttv;63.45440541012974;1819.9722222892358
2025-02-16;16;ttv;157.16719937976953;9251.24916167324
2025-02-17;16;ttv;81.51413099687393;570.2219311828543
2025-02-18;16;ttv;137.03035283357647;1664.4655981462142
2025-02-19;16;ttv;129.93801788462616;6631.074839526449
2025-02-20;16;ttv;124.32487178301318;1722.7703736242313
2025-02-21;16;ttv;199.7637364142211;2169.9383802448892
2025-02-22;16;ttv;120.36183989579237;3207.8145110741248
2025-02-23;16;ttv;96.46780362664204;1876.4312386275553
2025-02-24;16;ttv;168.66668932526522;1657.3774121378053
2025-02-25;16;ttv;244.5152869228554;3523.6623722514737
2025-02-26;16;ttv;187.57043730584613;3043.6664495811433
2025-02-27;16;ttv;150.6661153458086;3272.4496945580518
2025-02-28;16;ttv;244.53181838711967;2099.8620912665883
2025-03-01;16;ttv;88.04320887160192;2044.1374282393542
2025-03-02;16;ttv;110.9367266461918;1164.5837183904348
2025-03-03;16;ttv;172.4906120821987;1964.5150785781143
2025-03-04;16;ttv;182.83662213667535;1680.2014147402435
2025-03-05;16;ttv;146.3765236250265;1963.0895321523358
2025-03-06;16;ttv;160.01766978399152;6325.2034219028155
2025-03-07;16;ttv;168.7879758711175;2315.984849328766
2025-03-08;16;ttv;72.64005922373134;1382.9761081273614
2025-03-09;16;ttv;95.92368462922609;1012.2068443156111
2025-03-10;16;ttv;181.9618181419439;1744.61341002521
2025-03-11;16;ttv;150.74843069916776;1666.518197766911
2025-03-12;16;ttv;131.07107404026036;1494.0453388273527
2025-03-13;16;ttv;139.1799189438035;1527.0099320213244
2025-03-14;16;ttv;124.52842907542002;966.8071819132189
2025-03-15;16;ttv;72.86552169038526;1908.2441952917761
2025-03-16;16;ttv;68.51770650313811;650.9011379803947
2025-03-17;16;ttv;119.24818548401718;1160.2609575403371
2025-03-18;16;ttv;140.07016467796444;1501.471786930536
2025-03-19;16;ttv;153.40729226489552;1518.1831714345421
2025-03-20;16;ttv;150.5028607773067;1534.4964043989266
2025-03-21;16;ttv;182.70063869351605;12878.20031431917
2025-03-22;16;ttv;70.91152617489502;711.5010073082981
2025-03-23;16;ttv;88.02989857002125;1353.2070726954685
2025-03-24;16;ttv;166.7729201888315;1596.3195173982444
2025-03-25;16;ttv;154.99506931697613;3277.7049036557173
2025-03-26;16;ttv;150.9988940965712;9303.754905854097
2025-03-27;16;ttv;149.1463039323159;1650.2388916247005
2025-03-28;16;ttv;209.7034229857949;2887.0728189437186
2025-03-29;16;ttv;114.61050404722819;2641.8864057804294
2025-03-30;16;ttv;93.99627153370685;1427.2500266021823
2025-03-31;16;ttv;170.9610436141934;1591.5633962203997
2025-04-01;16;ttv;150.5067753559513;2103.2456727427207
2025-04-02;16;ttv;149.4063048230584;2119.575719371684
2025-04-03;16;ttv;152.1073122777457;1698.9082678439743
2025-04-04;16;ttv;169.1601891644926;1749.8514498953614
2025-04-05;16;ttv;83.75370430336163;1687.7122990925893
2025-04-06;16;ttv;115.99545462511614;1115.1817197364398
2025-04-07;16;ttv;217.80222648135225;2102.331628967992
2025-04-08;16;ttv;158.19194595004265;1516.766275717445
2025-04-09;16;ttv;201.37868091053346;1658.2298437908817
2025-04-10;16;ttv;146.0080694037711;1967.0512374980633
2025-04-11;16;ttv;163.67686512908006;2014.7954460826213
2025-04-12;16;ttv;123.76141153651682;3026.9852461368832
2025-04-13;16;ttv;117.76558482765894;2281.444379329303
2025-04-14;16;ttv;145.6993184295698;1504.390866136997
2025-04-15;16;ttv;155.46746430133928;1821.6186066698058
2025-04-16;16;ttv;134.60104702489903;1527.6096053329527
2025-04-17;16;ttv;137.44245792831717;2216.964152612822
2025-04-18;16;ttv;128.90843308742066;2155.348222938588
2025-04-19;16;ttv;62.258539366628284;642.6587121548125
2025-04-20;16;ttv;84.75774284364057;1418.4267476916452
2025-04-21;16;ttv;150.54178285106246;2700.580895895607
2025-04-22;16;ttv;197.4032358841458;1735.204354376864
2025-04-23;16;ttv;167.85244838537122;1483.9021380568854
2025-04-24;16;ttv;153.7521130793217;1477.3829932101619
2025-04-25;16;ttv;171.2435186919278;1593.2088162023865
2025-04-26;16;ttv;92.97563611028612;776.1944388607113
2025-04-27;16;ttv;97.68014193494332;1599.3333950532015
2025-04-28;16;ttv;167.71942519479998;1979.5168746046652
2025-04-29;16;ttv;172.68944074672356;2451.531392633246
2025-04-30;16;ttv;142.66581244437475;1724.2037493544512
2025-05-01;16;ttv;177.9862575551132;2748.489237648803
2025-05-02;16;ttv;134.55484302031476;1594.2231124611562
2025-05-03;16;ttv;78.44364345750486;827.6380161875846
2025-05-04;16;ttv;90.05900665542511;1524.8759594022547
2025-05-05;16;ttv;141.84046174910532;1531.010416302912
2025-05-06;16;ttv;174.67194212743428;4996.906578176161
2025-05-07;16;ttv;145.57015810425273;1628.9358746920216
2025-05-08;16;ttv;186.3307785299755;1405.174056762045
2025-05-09;16;ttv;198.37313889373618;1611.2916352631278
2025-05-10;16;ttv;117.17696966155475;875.0383898917464
2025-05-11;16;ttv;136.8760341330639;1222.9246843448714
2025-05-12;16;ttv;207.47101761053128;1342.866682099072
2025-05-13;16;ttv;236.96576287945044;5347.347915493355
2025-05-14;16;ttv;192.01135020544135;1913.763091596385
2025-05-15;16;ttv;176.02259144588479;1514.8501866111187
2025-05-16;16;ttv;155.70815115867936;1248.2432749274274
2025-05-17;16;ttv;124.54006711162205;1061.65206638772
2025-05-18;16;ttv;121.82889645959132;1361.1556694180554
2025-05-19;16;ttv;168.4295221031189;1285.3262550050981
2025-05-20;16;ttv;171.8047444518597;2414.948045070734
2025-05-21;16;ttv;193.84410036239527;1694.9178402591378
2025-05-22;16;ttv;164.28526487868734;880.9725624100674
2025-05-23;16;ttv;224.5586393026167;1554.2026006686344
2025-05-24;16;ttv;106.01808551736951;1880.747644371864
2025-05-25;16;ttv;106.14131454219773;1422.6390539246288
2025-05-26;16;ttv;114.4234342557968;1019.4301105021707
2025-05-27;16;ttv;146.77244790070415;1521.694755133601
2025-05-28;16;ttv;144.32145377958975;1399.4304639288957
2025-05-29;16;ttv;172.9617313702068;1466.2378497298928
2025-05-30;16;ttv;158.57540334495252;1239.5547282508417
2025-05-31;16;ttv;117.9767066425091;1382.8971570095578
2025-06-01;16;ttv;100.49231486027662;1225.0498589480594
2025-06-02;16;ttv;129.08019402561038;1262.8063960789605
2025-06-03;16;ttv;143.40352208498015;1384.2114573128256
2025-06-04;16;ttv;129.3030220271789;1068.59649461842
2025-06-05;16;ttv;142.64035919565148;1315.8071500787635
2025-06-06;16;ttv;162.28512627001012;1497.2814904355319
2025-06-07;16;ttv;89.77579242084083;942.5590782419508
2025-06-08;16;ttv;85.86364836017725;1141.9999146016362
2025-06-09;16;ttv;163.88967448849118;968.2521677313501
2025-06-10;16;ttv;201.16812400028297;1449.8986083420486
2025-06-11;16;ttv;171.0333030684095;1670.525325561835
2025-06-12;16;ttv;176.2707803715502;3011.1521384151138
2025-06-13;16;ttv;200.22073280404422;1861.6398005994124
2025-06-14;16;ttv;104.09479827967218;1801.9399509170078
2025-06-15;16;ttv;106.07767164526253;859.2397468063504
2025-06-16;16;ttv;158.92828529573165;1133.5319603092466
2025-06-17;16;ttv;163.4787091196909;1498.210200876223
2025-06-18;16;ttv;169.96900388099357;1458.1574326356194
2025-06-19;16;ttv;122.36561915936795;1738.4718291367294
2025-06-20;16;ttv;195.43288266036683;1966.1583442189683
2025-06-21;16;ttv;146.64682356294063;1929.6971367717256
2025-06-22;16;ttv;183.2144378639243;2257.1619058700926
2025-06-23;16;ttv;162.19299969107598;1267.2105598011954
2025-06-24;16;ttv;151.4429486924413;1921.721875150415
2025-06-25;16;ttv;118.57663516263345;1225.0776121992594
2025-06-26;16;ttv;150.92963337589785;2189.468139786374
2025-06-27;16;ttv;123.81407406532638;2026.8785365358447
2025-06-28;16;ttv;96.25076889941147;2593.342532739532
2025-06-29;16;ttv;118.32953910563843;2177.222848331013
2025-06-30;16;ttv;132.88659789014702;1705.3585146638334
2025-07-01;16;ttv;148.82316417837254;2027.0214580135055
2025-07-02;16;ttv;165.90457493615943;1876.456347296845
2025-07-03;16;ttv;153.0368677989632;1904.9707229370013
2025-07-04;16;ttv;117.0219210773615;2107.5762525525
2025-07-05;16;ttv;91.4414757397878;2016.6569372057645
2025-07-06;16;ttv;102.1555461165395;2289.490119343154
2025-07-07;16;ttv;126.40317500575115;1828.0604339093322
2025-07-08;16;ttv;125.97040922767214;1729.1650628724428
2025-07-09;16;ttv;169.42182280130032;1783.5475135201573
2025-07-10;16;ttv;205.72259293283784;15976.523097107729
2025-07-11;16;ttv;216.45800633719327;15982.579059035981
2025-07-12;16;ttv;149.04319934735676;1635.8410905168896
2025-07-13;16;ttv;121.59231519279852;1944.2565533118977
2025-07-14;16;ttv;218.55965254591015;2052.462692135482
2025-07-15;16;ttv;193.91874107934925;3068.0503012751897
2025-07-16;16;ttv;212.56759094587898;3248.7947950181683
2025-07-17;16;ttv;228.7284237935821;3375.2524658866573
2025-07-18;16;ttv;255.33942661737677;2432.654465621383
2025-07-19;16;ttv;119.87803873267211;1126.2458792657783
2025-07-20;16;ttv;165.4729006818177;1590.376586331572
2025-07-21;16;ttv;236.11563944470217;6596.779091769605
2025-07-22;16;ttv;209.39505351109887;1022.9310511623158
2025-07-23;16;ttv;213.35618046886538;1372.5837476347508
2025-07-24;16;ttv;232.93220899223957;2405.1444514972814
2025-07-25;16;ttv;310.5477335647111;2103.5417806854075
2025-07-26;16;ttv;155.40785694942758;999.4252939011155
2025-07-27;16;ttv;166.37965695651525;1113.872178195924
2025-07-28;16;ttv;259.7799919757301;1411.2646562586137
2025-07-29;16;ttv;234.7470476479542;1337.2509398237087
2025-07-30;16;ttv;190.49173418431505;1274.9356315275663
2025-07-31;16;ttv;200.61138182374333;1482.9488021109908
2025-08-01;16;ttv;275.7409713161981;2190.6055102302394
2025-08-02;16;ttv;197.0466050762929;1738.5443493702305
2025-08-03;16;ttv;181.36614594912552;1758.9978299946238
2025-08-04;16;ttv;233.87851798786292;1818.4264746637818
2025-08-05;16;ttv;220.59304994082876;1569.1275981994554
2025-08-06;16;ttv;250.42622924959906;2352.2780856717577
2025-08-07;16;ttv;235.13936444098752;1792.762199929919
2025-08-08;16;ttv;251.03502159123758;3001.061134031922
2025-08-09;16;ttv;242.49720252464274;2044.746040997447
2025-08-10;16;ttv;206.77452243356166;2176.2564670082215
2025-08-11;16;ttv;298.7219945888085;5579.98274843467
2025-08-12;16;ttv;312.5337472683839;2832.273809749875
2025-08-13;16;ttv;372.24448725559876;2912.5510678951578
2025-08-14;16;ttv;377.3853109097236;2230.1219017876133
2025-08-15;16;ttv;326.7461602807133;1902.85193145277
2025-08-16;16;ttv;249.16306099572455;5014.058411746425
2025-08-17;16;ttv;273.40093133283864;2421.487605518464
2025-08-18;16;ttv;375.0292854483683;3616.4102905075
2025-08-19;16;ttv;351.2496060220062;2444.9513603401792
2025-08-20;16;ttv;309.5714857072063;3068.8432064595795
2025-08-21;16;ttv;263.76669473434794;1619.7530154136928
2025-08-22;16;ttv;368.1125227300402;2350.45362768863
2025-08-23;16;ttv;274.8466058205377;1710.2914731672734
2025-08-24;16;ttv;393.9599414630202;3291.810894098199
2025-08-25;16;ttv;595.8538069020083;5434.842146513207
2025-08-26;16;ttv;417.94607946781593;4116.351859275622
2025-08-27;16;ttv;399.36874779287245;3242.578645398504
2025-08-28;16;ttv;351.7404337779943;4274.657405188957
2025-08-29;16;ttv;468.4524792606644;5787.487532166708
2025-08-30;16;ttv;284.1576780317033;2239.8517078033674
2025-08-31;16;ttv;329.0913107723349;4756.402061370671
2025-09-01;16;ttv;322.1785159113179;3510.4542007995974
2025-09-02;16;ttv;436.41518714965906;4882.406390959994
2025-09-03;16;ttv;292.4491395506176;2748.067170256847
2025-09-04;16;ttv;303.1084773859084;2991.8247072116724
2025-09-05;16;ttv;299.3217524262405;2065.8560829936846
2025-09-06;16;ttv;195.48447806738668;2041.4723065628689
2025-09-07;16;ttv;218.64202627371668;3450.050729996612
2025-09-08;16;ttv;286.5153026767108;2088.22357291124
2025-09-09;16;ttv;266.59424175607325;2054.5817533790014
2025-09-10;16;ttv;248.88860692528945;2306.9198372765936
2025-09-11;16;ttv;309.88087692350604;1817.297140043062
2025-09-12;16;ttv;324.9977861411209;2151.5119708808234
2025-09-13;16;ttv;252.6392204686848;2246.9299110686943
2025-09-14;16;ttv;295.29528568357966;2612.07757088638
2025-09-15;16;ttv;308.9212924461702;2457.592314341045
2025-09-16;16;ttv;232.39362192209;3428.0684146275935
2025-09-17;16;ttv;251.43545595962303;2067.4168462994467
2025-09-18;16;ttv;269.82557845454653;2657.8108749054772
2025-09-19;16;ttv;237.20687826752055;1615.3586062378358
2025-09-20;16;ttv;150.14921487853206;2060.349759635522
2025-09-21;16;ttv;217.61415999749198;3645.2833057271355
2025-09-22;16;ttv;336.79901910245115;2628.368149518889
2025-09-23;16;ttv;305.84147052577157;2738.5437352799963
2025-09-24;16;ttv;377.3486895740481;2990.3080771187224
2025-09-25;16;ttv;494.11473999725376;4175.520320072193
2025-09-26;16;ttv;367.00145490270353;2741.3322476157073
2025-09-27;16;ttv;332.9482861782735;2992.39360013276
2025-09-28;16;ttv;303.24503570683004;2372.89456107993
2025-09-29;16;ttv;330.8270493862566;3670.9586504245644
2025-09-30;16;ttv;350.62078653972185;4586.1525856097
2025-10-01;16;ttv;284.3548931149771;2241.011516962963
2025-10-02;16;ttv;271.57603292497316;3089.739575600734
2025-10-03;16;ttv;351.98340045448424;3757.255290513174
2025-10-04;16;ttv;273.2013908479198;3028.2917602303505
2025-10-05;16;ttv;627.8141750433795;16921.459337157175
2025-10-06;16;ttv;408.847301307564;9220.917077015625
2025-10-07;16;ttv;365.85097262973113;4461.521810788632
2025-10-08;16;ttv;380.71421107565993;2857.2548174892095
2025-10-09;16;ttv;602.6622409966938;8672.014380544375
2025-10-10;16;ttv;543.8223160084494;3773.0359740182225
2025-10-11;16;ttv;442.9720381727454;6414.865677016175
2025-10-12;16;ttv;506.4589616738231;16851.116546820107
2025-10-13;16;ttv;485.95624333798605;19229.520954723394
2025-10-14;16;ttv;697.3755928044732;15714.85160457381
2025-10-15;16;ttv;574.9830419558174;17649.96857453754
2025-10-16;16;ttv;503.3120210496271;14953.409001836071
2025-10-17;16;ttv;498.9473480584215;9366.174925233905
2025-10-18;16;ttv;248.97324230720696;3874.0571564962224
2025-10-19;16;ttv;540.1061096745336;12482.657367954343
2025-10-20;16;ttv;524.0129808202175;11224.391662644659
2025-10-21;16;ttv;954.8956239309108;20987.62764096373
2025-10-22;16;ttv;569.0241578896313;14316.053955034164
2025-10-23;16;ttv;648.522257986597;19107.456780833083
2025-10-24;16;ttv;376.9623508839423;5291.075697852722
2025-10-25;16;ttv;206.8805790284622;5832.290974009974
2025-10-26;16;ttv;329.6582511269039;6449.76735879084
2025-10-27;16;ttv;421.8334415147859;6494.433727737894
2025-10-28;16;ttv;413.5493659307045;10796.237529889717
2025-10-29;16;ttv;457.19124599916483;7539.544185971035
2025-10-30;16;ttv;829.3093696099446;30160.26882849724
2025-10-31;16;ttv;626.9545950138329;18547.028521620883
2025-11-01;16;ttv;386.2807686834065;4087.325804843792
2025-11-02;16;ttv;344.88098836371455;7924.388681374446
2025-11-03;16;ttv;568.9195722121862;10986.741079308944
2025-11-04;16;ttv;596.0644920472695;13154.425901424667
2025-11-05;16;ttv;435.9800386903367;7008.545557908264
2025-11-06;16;ttv;354.8483894122819;18304.635356153216
2025-11-07;16;ttv;336.6074389230171;10365.088728115186
2025-11-08;16;ttv;263.47972611837065;3306.9791706581154
2025-11-09;16;ttv;502.4344398246126;12270.957328368248
2025-11-10;16;ttv;423.7269379390115;12245.659271287315
2025-11-11;16;ttv;401.57479934417165;14643.91047547765
2025-11-12;16;ttv;453.1131396744938;11324.881659094552
2025-11-13;16;ttv;721.5998778151259;12211.397992231834
2025-11-14;16;ttv;579.6004941872839;11278.196491117784
2025-11-15;16;ttv;592.1560898218963;7817.3172572430385
2025-11-16;16;ttv;832.5042602431517;19112.9486313866
2025-11-17;16;ttv;627.0026754923047;8544.78169488589
2025-11-18;16;ttv;621.9505773312588;9565.215724852398
2025-11-19;16;ttv;594.8408131464877;6917.958971271394
2025-11-20;16;ttv;551.1466482351171;11205.233501825953
2025-11-21;16;ttv;768.2531865273135;8064.614439007526
2025-11-22;16;ttv;556.030052206685;5235.315290610151
2025-11-23;16;ttv;681.9064969277729;8370.495613287943
2025-11-24;16;ttv;649.1595264011279;7509.908359072856
2025-11-25;16;ttv;644.2957651049546;18545.262065887062
2025-11-26;16;ttv;840.0138599996666;9941.95160242319
2025-11-27;16;ttv;844.6409008180364;11596.60018525213
2025-11-28;16;ttv;896.543756447065;10710.484005648266
2025-11-29;16;ttv;665.986929196757;4458.703506641586
2025-11-30;16;ttv;744.5781782093725;8612.595625471724
2025-12-01;16;ttv;1273.4499434587528;16639.185509680992
2025-12-02;16;ttv;903.981829710424;7842.938350430584
2025-12-03;16;ttv;1414.3284719425687;9197.833724889673
2025-12-04;16;ttv;994.8632408517033;7644.985885222399
2025-12-05;16;ttv;1113.3551469176546;10807.208644002512
2025-12-06;16;ttv;563.2937836974179;8055.742884161652
2025-12-07;16;ttv;377.10462202333815;7152.662694981775
2025-12-08;16;ttv;322.88604549948604;4751.069932467685
2025-12-09;16;ttv;439.99776778958164;13820.223852390764
2025-12-10;16;ttv;461.0717612948624;13503.915081856043
2025-12-11;16;ttv;505.8082298327424;6990.472620631693
2025-12-12;16;ttv;508.7677545291531;6592.716597516999
2025-12-13;16;ttv;388.80102993317803;5981.804776835094
2025-12-14;16;ttv;625.647962002659;9506.924415966741
2025-12-15;16;ttv;745.9929585532744;12817.376712289524
2025-12-16;16;ttv;672.8576789532466;9684.28377657995
2025-12-17;16;ttv;865.7622126581011;15290.200591727207
2025-12-18;16;ttv;809.0764052730281;15537.034996682727
2025-12-19;16;ttv;692.6032599218195;9593.042573860332
2025-12-20;16;ttv;314.17234345892336;3330.9613617025393
2025-12-21;16;ttv;382.5178966339448;5709.74574704951
2025-12-22;16;ttv;528.6386190405483;4176.437402485282
2025-12-23;16;ttv;427.80548398487144;3291.4738250194964
2025-12-24;16;ttv;443.68043108346956;3933.923830117757
2025-12-25;16;ttv;416.81381081595686;4818.229553891775
2025-12-26;16;ttv;454.28189056168765;4006.9627302865774
2025-12-27;16;ttv;362.8676623446123;3375.0562050718327
2025-12-28;16;ttv;486.9858131684283;6285.377159833263
2025-12-29;16;ttv;701.805604540896;7259.701216575944
2025-12-30;16;ttv;547.3475844478365;4056.4489514371603
2025-12-31;16;ttv;492.86109295306403;4979.52048062281
2025-01-01;16;defi;55.241816506491176;1119.6747048270913
2025-01-02;16;defi;74.73772606512783;1422.7338584543018
2025-01-03;16;defi;79.33222777541566;1139.429812805002
2025-01-04;16;defi;34.463932485105104;338.7326932601124
2025-01-05;16;defi;25.5441659913853;181.19209911678058
2025-01-06;16;defi;79.10288344682371;1350.8575789521528
2025-01-07;16;defi;94.48040941698318;1187.5839620795632
2025-01-08;16;defi;85.06370428547523;1076.6358110379315
2025-01-09;16;defi;76.51359800579004;1102.058774678004
2025-01-10;16;defi;68.72404523502291;1093.1657685643295
2025-01-11;16;defi;29.65626200077078;234.98580557026858
2025-01-12;16;defi;29.35198081436024;511.5979212656291
2025-01-13;16;defi;91.26473218429089;1450.2718762104844
2025-01-14;16;defi;68.91648100603099;1081.3870545908896
2025-01-15;16;defi;72.29720241558383;1006.1649062008365
2025-01-16;16;defi;74.47332914453914;1156.6342778883677
2025-01-17;16;defi;93.35090244446702;1176.445544116594
2025-01-18;16;defi;71.62983070401691;1095.0934527274749
2025-01-19;16;defi;93.05636850729404;736.1013323792691
2025-01-20;16;defi;121.89123350664124;1331.5117254658671
2025-01-21;16;defi;117.52519859718005;1284.0961578454533
2025-01-22;16;defi;81.56559135985364;1230.6590905557537
2025-01-23;16;defi;98.50264676897163;1146.9818864478975
2025-01-24;16;defi;79.53685774720522;922.9801957528368
2025-01-25;16;defi;37.456403337764385;488.1666095585041
2025-01-26;16;defi;31.88927384483038;280.69413881389255
2025-01-27;16;defi;99.42340618850878;1223.9741292942886
2025-01-28;16;defi;71.38669447145966;343.32004734970377
2025-01-29;16;defi;57.08354850780577;338.7720086501306
2025-01-30;16;defi;69.38092827083592;364.30054347957616
2025-01-31;16;defi;91.33070688361263;2097.6111532260697
2025-02-01;16;defi;41.881151891613335;1034.6674305514482
2025-02-02;16;defi;63.03679509950773;600.2222245973024
2025-02-03;16;defi;174.94007956024367;1282.8841031998354
2025-02-04;16;defi;122.85472249556368;1531.6532337618173
2025-02-05;16;defi;93.54558362081926;1286.498931048935
2025-02-06;16;defi;84.09353348146028;1085.584365076819
2025-02-07;16;defi;95.23118513240836;1045.6255322991433
2025-02-08;16;defi;55.34639430582089;669.4694993438991
2025-02-09;16;defi;54.02767885724122;2090.7065213963515
2025-02-10;16;defi;91.44510340258826;2049.3836257776898
2025-02-11;16;defi;80.31836618342521;1131.7156524119537
2025-02-12;16;defi;89.73890975889273;1158.4358435043348
2025-02-13;16;defi;80.82210514483694;1463.288717054078
2025-02-14;16;defi;82.84849624623689;1344.0831933888971
2025-02-15;16;defi;44.48467594707412;1196.1925374503817
2025-02-16;16;defi;36.251669974194385;1035.0489787884044
2025-02-17;16;defi;55.95182920390936;462.30427382494275
2025-02-18;16;defi;94.4258763906875;1180.1353234209212
2025-02-19;16;defi;74.89423771145977;829.4005614500758
2025-02-20;16;defi;85.49521492888361;1249.450193759937
2025-02-21;16;defi;126.04628040210588;1773.3648961285455
2025-02-22;16;defi;87.22441120422477;3094.9260771444865
2025-02-23;16;defi;55.05101000630898;688.0439686662095
2025-02-24;16;defi;107.04773146876595;1216.3859745120326
2025-02-25;16;defi;163.75984294266522;1434.3149950572194
2025-02-26;16;defi;125.40092614161523;1177.6189832834534
2025-02-27;16;defi;104.55762155042986;1554.9981674969972
2025-02-28;16;defi;160.47314778298312;2073.2847527066797
2025-03-01;16;defi;59.23636549581382;1288.0516717209714
2025-03-02;16;defi;70.62293347179082;1156.1203626308104
2025-03-03;16;defi;121.74480681100361;1204.9513000431168
2025-03-04;16;defi;106.80046658505812;1254.0140807957823
2025-03-05;16;defi;80.1357840675942;1071.0050385385266
2025-03-06;16;defi;86.10911354239121;1261.959499245111
2025-03-07;16;defi;92.7249572445848;1163.2770193374338
2025-03-08;16;defi;42.23356618974217;1032.5485064386107
2025-03-09;16;defi;48.46665611724607;423.11670088736787
2025-03-10;16;defi;115.53957898716045;1287.790217233745
2025-03-11;16;defi;96.4793204129036;1121.004390433
2025-03-12;16;defi;83.33362630902727;1138.8040283362052
2025-03-13;16;defi;93.72227052095708;1170.388463381545
2025-03-14;16;defi;88.04493440754733;529.1545262219812
2025-03-15;16;defi;43.382798208268085;354.31747132285517
2025-03-16;16;defi;39.382142366170605;301.97533176779575
2025-03-17;16;defi;76.18046785302853;469.3110873900282
2025-03-18;16;defi;84.62030093078758;1135.0855778484856
2025-03-19;16;defi;102.89484048949566;1258.3709060954334
2025-03-20;16;defi;92.9327428156093;1191.8696166697405
2025-03-21;16;defi;90.68753868122698;1254.3042556723462
2025-03-22;16;defi;33.3637776021079;307.459734305599
2025-03-23;16;defi;43.76769704787238;1012.9278624062041
2025-03-24;16;defi;113.54658446350348;1216.3489147894206
2025-03-25;16;defi;85.21070746101014;590.3307687930545
2025-03-26;16;defi;86.41384938411818;3089.3964002148487
2025-03-27;16;defi;88.45834724947522;1298.2809460386488
2025-03-28;16;defi;118.92414260469212;2111.116464687617
2025-03-29;16;defi;54.98445759498552;1115.301222651252
2025-03-30;16;defi;47.83489548083;1079.746013680513
2025-03-31;16;defi;95.0610259462855;1100.8285610745663
2025-04-01;16;defi;85.72116398753765;1352.3811868463708
2025-04-02;16;defi;90.16131974451838;1255.9140664468673
2025-04-03;16;defi;87.81481232659033;1164.6322807139604
2025-04-04;16;defi;82.38231689384666;1143.5895009794936
2025-04-05;16;defi;38.92954298799502;1117.6874884955278
2025-04-06;16;defi;55.7551055349046;352.94766102842823
2025-04-07;16;defi;125.84535999218409;1314.5674197236342
2025-04-08;16;defi;99.31598976428332;1107.554981156028
2025-04-09;16;defi;122.07120925997663;1253.4373250370006
2025-04-10;16;defi;100.91266476679021;1338.108966988221
2025-04-11;16;defi;100.21065979186181;1157.305780246741
2025-04-12;16;defi;75.01323898232036;1886.4584254321612
2025-04-13;16;defi;64.54335965307858;1272.5971129367067
2025-04-14;16;defi;93.12535197347762;1141.9036541907478
2025-04-15;16;defi;97.59831850833244;1222.5321060309668
2025-04-16;16;defi;80.14657649882594;1132.8222446837308
